6, 52.092807, 5.127212, 2018-03-14T17:00:00Z, 274.2872, 910
6, 52.092807, 5.127212, 2018-03-14T17:00:00Z, 97.28838, 935
6, 52.092807, 5.127212, 2018-03-14T18:00:00Z, 274.2872, 782
6, 52.092807, 5.127212, 2018-03-14T18:00:00Z, 97.28838, 653
6, 52.092807, 5.127212, 2018-03-14T19:00:00Z, 274.2872, 571
6, 52.092807, 5.127212, 2018-03-14T19:00:00Z, 97.28838, 492
6, 52.092807, 5.127212, 2018-03-14T20:00:00Z, 274.2872, 443
6, 52.092807, 5.127212, 2018-03-14T20:00:00Z, 97.28838, 293
6, 52.092807, 5.127212, 2018-03-14T21:00:00Z, 274.2872, 351
6, 52.092807, 5.127212, 2018-03-14T21:00:00Z, 97.28838, 269
6, 52.092807, 5.127212, 2018-03-14T22:00:00Z, 274.2872, 414
6, 52.092807, 5.127212, 2018-03-14T22:00:00Z, 97.28838, 283
6, 52.092807, 5.127212, 2018-03-14T23:00:00Z, 274.2872, 265
6, 52.092807, 5.127212, 2018-03-14T23:00:00Z, 97.28838, 129
7, 52.08631, 5.12921, 2018-03-14T00:00:00Z, 340.9441, 29
7, 52.08631, 5.12921, 2018-03-14T00:00:00Z, 160.9441, 44
7, 52.08631, 5.12921, 2018-03-14T01:00:00Z, 340.9441, 8
7, 52.08631, 5.12921, 2018-03-14T01:00:00Z, 160.9441, 29
7, 52.08631, 5.12921, 2018-03-14T02:00:00Z, 340.9441, 2
7, 52.08631, 5.12921, 2018-03-14T02:00:00Z, 160.9441, 24
7, 52.08631, 5.12921, 2018-03-14T03:00:00Z, 340.9441, 4
7, 52.08631, 5.12921, 2018-03-14T03:00:00Z, 160.9441, 19
7, 52.08631, 5.12921, 2018-03-14T04:00:00Z, 340.9441, 3
7, 52.08631, 5.12921, 2018-03-14T04:00:00Z, 160.9441, 12
7, 52.08631, 5.12921, 2018-03-14T05:00:00Z, 340.9441, 4
7, 52.08631, 5.12921, 2018-03-14T05:00:00Z, 160.9441, 9
7, 52.08631, 5.12921, 2018-03-14T06:00:00Z, 340.9441, 31
7, 52.08631, 5.12921, 2018-03-14T06:00:00Z, 160.9441, 20
7, 52.08631, 5.12921, 2018-03-14T07:00:00Z, 340.9441, 143
7, 52.08631, 5.12921, 2018-03-14T07:00:00Z, 160.9441, 127
7, 52.08631, 5.12921, 2018-03-14T08:00:00Z, 340.9441, 379
7, 52.08631, 5.12921, 2018-03-14T08:00:00Z, 160.9441, 394
7, 52.08631, 5.12921, 2018-03-14T09:00:00Z, 340.9441, 214
7, 52.08631, 5.12921, 2018-03-14T09:00:00Z, 160.9441, 184
7, 52.08631, 5.12921, 2018-03-14T10:00:00Z, 340.9441, 164
7, 52.08631, 5.12921, 2018-03-14T10:00:00Z, 160.9441, 127
7, 52.08631, 5.12921, 2018-03-14T11:00:00Z, 340.9441, 149
7, 52.08631, 5.12921, 2018-03-14T11:00:00Z, 160.9441, 157
7, 52.08631, 5.12921, 2018-03-14T12:00:00Z, 340.9441, 54
7, 52.08631, 5.12921, 2018-03-14T12:00:00Z, 160.9441, 156
7, 52.08631, 5.12921, 2018-03-14T13:00:00Z, 340.9441, 4
7, 52.08631, 5.12921, 2018-03-14T13:00:00Z, 160.9441, 169
7, 52.08631, 5.12921, 2018-03-14T14:00:00Z, 340.9441, 106
7, 52.08631, 5.12921, 2018-03-14T14:00:00Z, 160.9441, 198
7, 52.08631, 5.12921, 2018-03-14T15:00:00Z, 340.9441, 64
7, 52.08631, 5.12921, 2018-03-14T15:00:00Z, 160.9441, 193
7, 52.08631, 5.12921, 2018-03-14T16:00:00Z, 340.9441, 214
7, 52.08631, 5.12921, 2018-03-14T16:00:00Z, 160.9441, 233
7, 52.08631, 5.12921, 2018-03-14T17:00:00Z, 340.9441, 330
7, 52.08631, 5.12921, 2018-03-14T17:00:00Z, 160.9441, 345
